Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Hinkstapspringen,Paradis Camille,4853946,38,France,Vrouw,18150,Springers,20,15,16,181,71,"[('Hoogspringen', '1.38 m', '615', 0), ('Polsstokhoogspringen', '3.38 m', '704', 0), ('Verspringen', '4.61 m', '650', 0), ('Hinkstapspringen', '9.61 m', '707', 0)]",False,19,0,0,0,15,15,0,7,9
Onbekend,Paredes Sonia,5665002,18,Perú,Vrouw,370,Zonder specialiteit,15,1,15,175,72,[],False,10,3,3,2,8,2,1,0,0
Onbekend,Pareja Jimena,5179379,29,Colombia,Vrouw,7500,Springers,15,7,11,167,80,"[('Hoogspringen', '1.20 m', '459', 0), ('Polsstokhoogspringen', '2.83 m', '496', 0), ('Verspringen', '3.89 m', '458', 0), ('Hinkstapspringen', '8.06 m', '500', 0)]",False,15,2,1,3,13,13,2,8,10
Zevenkamp,Parisi Iolanda,4933163,35,Italia,Vrouw,5570,Meerkampers,19,10,16,178,61,"[('Vijfkamp Vrouwen - 100 meter horden', '20.49 s', '713', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.74 m', '484', 1), ('Vijfkamp Vrouwen - Kogelstoten', '6.90 m', '406', 1), ('Vijfkamp Vrouwen - Verspringen', '3.04 m', '584', 1), ('Vijfkamp Vrouwen - 800 meter', '2:37.97', '695', 1), ('Zevenkamp - 100 meter horden', '20.15 s', '760', 1), ('Zevenkamp - Hoogspringen', '0.74 m', '484', 1), ('Zevenkamp - Kogelstoten', '7.11 m', '418', 1), ('Zevenkamp - 200 meter', '28.30 s', '629', 1), ('Zevenkamp - Verspringen', '3.09 m', '594', 1), ('Zevenkamp - Speerwerpen', '24.87 m', '524', 1), ('Zevenkamp - 800 meter', '2:35.79', '734', 1), ('Vijfkamp Vrouwen', '2882 p', '576', 1), ('Zevenkamp', '4143 p', '592', 1)]",False,20,5,3,5,2,4,4,12,11
Onbekend,Pařízek Kamil,5664862,18,Česká republika,Man,550,Zonder specialiteit,16,1,14,180,81,[],False,15,9,1,1,3,1,3,0,0
100 meter horden,Park Alexia,4801251,39,United States,Vrouw,7360,Sprinters,20,15,17,167,64,"[('100 meter', '14.04 s', '792', 0), ('200 meter', '28.10 s', '748', 0), ('400 meter', '1:04.17', '797', 0), ('100 meter horden', '19.48 s', '869', 0), ('400 meter horden', '1:13.02', '875', 0)]",False,14,5,0,10,5,0,0,10,11
Onbekend,Parkin Peter,5626757,18,Great Britain,Man,1230,Werpers,18,1,15,181,81,"[('Kogelstoten', '7.99 m', '28', 0), ('Discuswerpen', '28.44 m', '81', 0), ('Kogelslingeren', '28.23 m', '43', 0), ('Speerwerpen', '29.76 m', '79', 0)]",False,13,10,2,2,4,3,2,7,8
Marathon,Parmentier Mélanie,5068111,33,France,Vrouw,5130,Langeafstandslopers,11,9,11,167,73,"[('5.000 meter', '19:51.35', '668', 0), ('10.000 meter', '42:42.54', '696', 0), ('Marathon', '2h:54:48.50', '800', 0)]",False,6,2,12,5,0,0,1,11,11
Onbekend,Parola Ubaldo,5664486,16,Italia,Man,410,Zonder specialiteit,16,1,14,171,72,[],False,6,2,2,4,2,3,9,0,0
1.500 meter,Parra Ana Filipa,5353158,25,Portugal,Vrouw,4590,Middenafstandslopers,20,5,14,156,52,"[('800 meter', '2:35.53', '712', 0), ('1.500 meter', '4:54.57', '844', 0), ('3.000 meter steeplechase', '16:35.84', '756', 0)]",False,12,2,10,10,2,2,1,12,10
Onbekend,Parra Pablo José,5666360,16,Venezuela,Man,1860,Zonder specialiteit,12,1,15,172,69,[],False,12,2,1,4,2,10,10,0,0
Onbekend,Parra Segismundo,5666356,21,México,Man,230,Zonder specialiteit,12,1,15,171,69,[],False,6,3,3,3,8,3,1,0,0
Onbekend,Parris Tony,5664319,20,Barbados,Man,1090,Zonder specialiteit,19,1,15,174,75,[],False,6,1,7,2,3,2,10,0,0
Onbekend,Partsa Evita,5665127,16,Hellas,Vrouw,710,Zonder specialiteit,13,1,14,153,51,[],False,18,3,1,2,3,7,3,0,0
Onbekend,Pasek Lidia,5665547,16,Polska,Vrouw,780,Zonder specialiteit,13,1,15,167,61,[],False,14,2,3,0,3,3,10,0,0
Onbekend,Paskaleva Penka,5665741,20,Bulgaria,Vrouw,90,Zonder specialiteit,16,1,15,176,71,[],False,10,2,0,2,4,3,1,0,0
Onbekend,Paskalov Bozhidar,5666511,20,Bulgaria,Man,1550,Zonder specialiteit,15,1,15,169,68,[],False,19,3,3,4,1,3,10,0,0
Onbekend,Paskalov Nikifor,5666058,25,Bulgaria,Man,590,Zonder specialiteit,15,1,15,186,87,[],False,10,9,1,1,3,3,3,0,0
Onbekend,Päsler Marlies,5320672,25,Deutschland,Vrouw,2220,Sprinters,20,2,11,167,60,"[('100 meter', '14.32 s', '742', 0), ('200 meter', '29.02 s', '666', 0), ('400 meter', '1:06.84', '694', 0), ('100 meter horden', '21.05 s', '676', 0), ('400 meter horden', '1:16.40', '764', 0)]",False,13,7,1,11,3,2,3,9,9
Onbekend,Pasotti Folco,5576729,18,Italia,Man,970,Middenafstandslopers,20,2,15,181,93,"[('800 meter', '2:26.01', '655', 0), ('1.500 meter', '4:55.12', '603', 0), ('3.000 meter steeplechase', '14:39.47', '612', 0)]",False,18,4,6,4,1,1,1,7,8
Onbekend,Pass Till,5569333,17,Deutschland,Man,70,Zonder specialiteit,20,1,14,189,96,[],False,10,3,3,4,3,3,0,0,0
50 km snelwandelen,Passacantilli Gabriele,4972407,34,Italia,Man,35700,Snelwandelaars,20,12,15,185,62,"[('10 km snelwandelen', '52:36.32', '1028', 0), ('20 km snelwandelen', '1h:44:20.21', '992', 0), ('50 km snelwandelen', '4h:16:26.67', '1029', 0)]",False,19,0,20,0,8,0,1,12,14
Onbekend,Passo Lola,5610803,18,Colombia,Vrouw,1900,Meerkampers,18,1,15,176,70,"[('Vijfkamp Vrouwen - 100 meter horden', '20.90 s', '658', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.84 m', '550', 1), ('Vijfkamp Vrouwen - Kogelstoten', '3.72 m', '218', 1), ('Vijfkamp Vrouwen - Verspringen', '3.17 m', '609', 1), ('Vijfkamp Vrouwen - 800 meter', '2:44.46', '580', 1), ('Zevenkamp - 100 meter horden', '20.99 s', '645', 1), ('Zevenkamp - Hoogspringen', '0.84 m', '550', 1), ('Zevenkamp - Kogelstoten', '3.68 m', '216', 1), ('Zevenkamp - 200 meter', '30.15 s', '442', 1), ('Zevenkamp - Verspringen', '3.06 m', '588', 1), ('Zevenkamp - Speerwerpen', '17.01 m', '358', 1), ('Zevenkamp - 800 meter', '2:44.72', '576', 1), ('Vijfkamp Vrouwen', '2615 p', '523', 1), ('Zevenkamp', '3375 p', '482', 1)]",False,20,2,3,5,7,9,2,6,7
800 meter,Passos Suellen,5424748,22,Brasil,Vrouw,5090,Middenafstandslopers,20,3,19,164,63,"[('800 meter', '2:27.86', '838', 0), ('1.500 meter', '4:58.85', '809', 0), ('3.000 meter steeplechase', '16:07.69', '827', 0)]",False,14,3,13,9,5,1,1,10,8
Verspringen,Pastor Gwenaelle,4906686,36,France,Vrouw,18530,Springers,20,17,14,185,82,"[('Hoogspringen', '1.38 m', '615', 0), ('Polsstokhoogspringen', '3.09 m', '594', 0), ('Verspringen', '4.36 m', '583', 0), ('Hinkstapspringen', '9.02 m', '628', 0)]",False,18,0,0,0,12,12,0,12,12
Onbekend,Pastová Renáta,5665385,18,Slovensko,Vrouw,250,Zonder specialiteit,14,1,15,166,60,[],False,8,5,3,2,3,2,8,0,0
Onbekend,Pastrana Maialen,5597244,18,España,Vrouw,910,Snelwandelaars,15,1,11,174,77,"[('10 km snelwandelen', '1h:09:25.18', '570', 0), ('20 km snelwandelen', '2h:20:05.53', '538', 0), ('50 km snelwandelen', '5h:43:10.03', '513', 0)]",False,11,2,8,3,0,1,10,5,4
Hinkstapspringen,Pate Layla,4900702,36,United States,Vrouw,6030,Springers,15,13,17,172,71,"[('Hoogspringen', '1.03 m', '312', 0), ('Polsstokhoogspringen', '2.37 m', '321', 0), ('Verspringen', '3.53 m', '362', 0), ('Hinkstapspringen', '6.89 m', '343', 0)]",False,8,0,0,0,3,11,0,10,12
200 meter,Patejdlová Drahoslava,4720800,40,Česká republika,Vrouw,3030,Sprinters,11,13,18,187,90,"[('100 meter', '14.46 s', '718', 0), ('200 meter', '28.29 s', '731', 0), ('400 meter', '1:05.70', '738', 0), ('100 meter horden', '20.74 s', '714', 0), ('400 meter horden', '1:15.99', '777', 0)]",False,8,4,0,10,0,0,2,9,7
Onbekend,Patel Amelie,5530778,21,Great Britain,Vrouw,1480,Middenafstandslopers,20,1,11,172,69,"[('800 meter', '2:39.44', '648', 0), ('1.500 meter', '5:19.65', '638', 0), ('3.000 meter steeplechase', '17:08.30', '674', 0)]",False,16,2,7,9,3,2,2,9,6
Onbekend,Patel Erika,5664238,16,United States,Vrouw,690,Springers,18,1,15,158,54,"[('Hoogspringen', '0.55 m', '0', 0), ('Polsstokhoogspringen', '1.28 m', '0', 0), ('Verspringen', '2.05 m', '0', 0), ('Hinkstapspringen', '3.79 m', '0', 0)]",False,15,0,3,3,1,9,1,4,7
Onbekend,Paterlini Rachele,5664800,17,Italia,Vrouw,140,Zonder specialiteit,19,1,15,172,66,[],False,13,0,3,2,1,2,2,0,0
Onbekend,Paternain Ulises,5574448,18,España,Man,1730,Langeafstandslopers,19,1,11,182,85,"[('5.000 meter', '19:15.81', '304', 0), ('10.000 meter', '44:36.89', '292', 0), ('Marathon', '3h:03:26.25', '329', 0)]",False,19,2,2,2,3,3,11,7,4
Onbekend,Pătraşcu Flavia,5664987,25,România,Vrouw,1160,Zonder specialiteit,15,1,14,172,71,[],False,10,1,1,9,3,3,10,0,0
Polsstokhoogspringen,Patsas Titos,4834679,39,Hellas,Man,3620,Springers,11,11,15,186,90,"[('Hoogspringen', '1.05 m', '251', 0), ('Polsstokhoogspringen', '2.65 m', '188', 0), ('Verspringen', '3.73 m', '229', 0), ('Hinkstapspringen', '7.23 m', '184', 0)]",False,19,0,0,0,2,11,0,9,9
Onbekend,Pattnaik Arokya,5665312,18,India,Man,220,Zonder specialiteit,18,1,14,161,60,[],False,14,4,2,1,2,6,3,0,0
Vijfkamp Mannen,Pauker Ieremia,5094551,33,România,Man,11160,Meerkampers,19,15,15,174,59,"[('Vijfkamp Mannen - Verspringen', '3.82 m', '597', 1), ('Vijfkamp Mannen - Speerwerpen', '31.49 m', '506', 1), ('Vijfkamp Mannen - 200 meter', '25.50 s', '810', 1), ('Vijfkamp Mannen - Discuswerpen', '26.66 m', '449', 1), ('Vijfkamp Mannen - 1500 meter', '4:26.70', '814', 1), ('Tienkamp - 100 meter', '13.03 s', '719', 1), ('Tienkamp - Verspringen', '3.71 m', '580', 1), ('Tienkamp - Kogelstoten', '7.04 m', '398', 1), ('Tienkamp - Hoogspringen', '0.72 m', '428', 1), ('Tienkamp - 400 meter', '58.10 s', '780', 1), ('Tienkamp - 110 meter horden', '19.82 s', '704', 1), ('Tienkamp - Discuswerpen', '26.07 m', '439', 1), ('Tienkamp - Polsstokhoogspringen', '2.24 m', '472', 1), ('Tienkamp - Speerwerpen', '30.27 m', '486', 1), ('Tienkamp - 1500 meter', '4:34.93', '731', 1), ('Vijfkamp Mannen', '3176 p', '635', 1), ('Tienkamp', '5737 p', '574', 1)]",False,17,6,3,8,2,1,2,14,10
Onbekend,Paul McBride Isabelle,5621052,19,Great Britain,Vrouw,190,Zonder specialiteit,17,1,11,175,66,[],False,8,7,1,5,1,1,4,0,0
Onbekend,Pavlica Velimir,5664591,18,Hrvatska,Man,270,Zonder specialiteit,20,1,14,176,72,[],False,15,0,2,1,6,0,2,0,0
Onbekend,Pavlik Teofil,5598304,19,Ukrajina,Man,1810,Langeafstandslopers,20,1,17,185,90,"[('5.000 meter', '17:41.61', '546', 0), ('10.000 meter', '41:22.95', '508', 0), ('Marathon', '2h:49:23.99', '554', 0)]",False,13,3,5,11,1,2,3,7,8
Onbekend,Pavlík Vincent,5665514,16,Česká republika,Man,120,Zonder specialiteit,16,1,14,163,66,[],False,11,2,1,4,0,5,3,0,0
Kogelslingeren,Paxnos Soulis,5547010,18,Hellas,Man,1310,Werpers,18,2,20,193,108,"[('Kogelstoten', '6.38 m', '0', 0), ('Discuswerpen', '20.88 m', '0', 0), ('Kogelslingeren', '22.95 m', '0', 0), ('Speerwerpen', '28.12 m', '42', 0)]",False,7,0,3,10,1,4,8,4,6
Onbekend,Paz Fátima,5665727,20,Colombia,Vrouw,310,Zonder specialiteit,14,1,15,162,56,[],False,13,4,7,4,1,5,1,0,0
Onbekend,Paz Herberto,5646454,18,Portugal,Man,1510,Springers,16,1,13,182,81,"[('Hoogspringen', '0.81 m', '62', 0), ('Polsstokhoogspringen', '2.14 m', '40', 0), ('Verspringen', '2.99 m', '69', 0), ('Hinkstapspringen', '5.65 m', '17', 0)]",False,20,3,3,0,4,9,2,8,5
200 meter,Pazos Borja,4905081,36,España,Man,3280,Sprinters,18,11,14,171,73,"[('100 meter', '13.27 s', '725', 0), ('200 meter', '26.02 s', '810', 0), ('400 meter', '58.41 s', '827', 0), ('110 meter horden', '20.26 s', '741', 0), ('400 meter horden', '1:09.04', '804', 0)]",False,11,4,0,11,0,0,0,9,9
Onbekend,Pearce Laura,5641241,16,Great Britain,Vrouw,450,Springers,14,1,15,153,54,"[('Hoogspringen', '0.49 m', '0', 0), ('Polsstokhoogspringen', '1.20 m', '0', 0), ('Verspringen', '1.97 m', '0', 0), ('Hinkstapspringen', '3.52 m', '0', 0)]",False,10,3,6,4,1,8,1,7,4
Onbekend,Peck Gianna,5640894,18,United States,Vrouw,320,Springers,15,1,15,169,71,"[('Hoogspringen', '0.66 m', '0', 0), ('Polsstokhoogspringen', '1.61 m', '34', 0), ('Verspringen', '2.43 m', '69', 0), ('Hinkstapspringen', '4.70 m', '50', 0)]",False,13,2,3,3,5,7,1,4,6
Onbekend,Peck Shane,5664855,18,United States,Man,1000,Zonder specialiteit,16,1,15,182,80,[],False,17,3,3,9,2,7,1,0,0
Onbekend,Pecoraro Fernand,5665195,16,Switzerland,Man,270,Zonder specialiteit,13,1,14,181,81,[],False,10,1,5,8,4,2,1,0,0
Onbekend,Pediconi Emanuela,5620971,18,Italia,Vrouw,2510,Snelwandelaars,17,1,16,179,76,"[('10 km snelwandelen', '1h:06:16.18', '692', 0), ('20 km snelwandelen', '2h:13:44.92', '661', 0), ('50 km snelwandelen', '5h:23:41.85', '669', 0)]",False,12,1,12,2,3,3,2,4,9
Onbekend,Pedraza Jacinto,5666570,17,España,Man,970,Zonder specialiteit,13,1,15,161,65,[],False,20,2,3,1,4,2,3,0,0
Onbekend,Pedrosa Modesto,5653367,18,Portugal,Man,1300,Werpers,13,1,14,183,87,"[('Kogelstoten', '6.24 m', '0', 0), ('Discuswerpen', '24.53 m', '0', 0), ('Kogelslingeren', '24.79 m', '0', 0), ('Speerwerpen', '28.20 m', '44', 0)]",False,16,2,3,0,4,3,11,4,4
Onbekend,Pedroso Daniel,5664619,17,Portugal,Man,780,Middenafstandslopers,15,1,15,185,84,"[('800 meter', '2:26.57', '645', 0), ('1.500 meter', '4:52.25', '629', 0), ('3.000 meter steeplechase', '14:31.17', '637', 0)]",False,10,1,3,8,1,3,2,8,8
Onbekend,Pehlivan Hasibe,5666655,22,Türkiye,Vrouw,1040,Zonder specialiteit,11,1,15,182,74,[],False,20,3,3,3,1,1,7,0,0
Onbekend,Peixoto Fernão,5662078,18,Portugal,Man,950,Middenafstandslopers,12,1,14,168,68,"[('800 meter', '2:26.04', '655', 0), ('1.500 meter', '4:48.76', '661', 0), ('3.000 meter steeplechase', '14:27.71', '647', 0)]",False,6,3,10,3,4,1,4,8,4
Onbekend,Pekaříková Sandra,5576174,18,Česká republika,Vrouw,2160,Werpers,20,2,15,178,83,"[('Kogelstoten', '8.87 m', '131', 0), ('Discuswerpen', '30.98 m', '152', 0), ('Kogelslingeren', '27.26 m', '118', 0), ('Speerwerpen', '25.80 m', '169', 0)]",False,20,10,0,3,2,8,5,7,5
50 km snelwandelen,Pekouli Marietta,5445066,24,Hellas,Vrouw,3510,Snelwandelaars,20,4,19,165,67,"[('10 km snelwandelen', '1h:05:28.34', '723', 0), ('20 km snelwandelen', '2h:12:03.14', '694', 0), ('50 km snelwandelen', '5h:24:42.57', '661', 0)]",False,13,10,3,4,11,3,1,9,10
Marathon,Pelcl Jonáš,5057854,33,Česká republika,Man,6490,Langeafstandslopers,19,8,15,185,77,"[('5.000 meter', '16:41.92', '699', 0), ('10.000 meter', '38:52.08', '675', 0), ('Marathon', '2h:36:59.35', '753', 0)]",False,14,4,10,4,6,1,0,13,11
100 meter,Peljo Hilda,5051987,33,Eesti,Vrouw,18760,Sprinters,20,11,14,181,59,"[('100 meter', '12.96 s', '982', 0), ('200 meter', '26.39 s', '901', 0), ('400 meter', '1:00.86', '924', 0), ('100 meter horden', '19.17 s', '907', 0), ('400 meter horden', '1:11.91', '911', 0)]",False,18,9,0,18,0,4,0,11,10
Onbekend,Pelle Hicham,5624651,18,France,Man,730,Zonder specialiteit,20,1,15,163,69,[],False,12,3,3,0,1,10,3,0,0
800 meter,Pellengér Jázmin,5145723,30,Magyarország,Vrouw,6450,Middenafstandslopers,19,8,11,182,81,"[('800 meter', '2:32.06', '769', 0), ('1.500 meter', '5:11.80', '703', 0), ('3.000 meter steeplechase', '16:42.16', '740', 0)]",False,17,1,4,14,5,1,0,11,9
Onbekend,Pelletier Lina,5655147,18,France,Vrouw,440,Langeafstandslopers,12,1,15,161,53,"[('5.000 meter', '21:13.39', '489', 0), ('10.000 meter', '47:07.59', '430', 0), ('Marathon', '3h:16:14.50', '497', 0)]",False,9,4,3,7,7,2,1,5,6
Verspringen,Pellicena Meritxell,4724855,41,España,Vrouw,10540,Springers,11,15,17,179,102,"[('Hoogspringen', '0.93 m', '225', 0), ('Polsstokhoogspringen', '1.93 m', '155', 0), ('Verspringen', '2.96 m', '210', 0), ('Hinkstapspringen', '5.41 m', '145', 0)]",False,7,0,0,0,1,15,0,3,3
Onbekend,Pellicer Núria,5665643,16,España,Vrouw,760,Zonder specialiteit,13,1,14,156,52,[],False,19,7,0,4,3,1,0,0,0
Hinkstapspringen,Pelliconi Sheila,4928993,35,Italia,Vrouw,38670,Springers,18,13,16,171,56,"[('Hoogspringen', '1.54 m', '754', 0), ('Polsstokhoogspringen', '3.68 m', '818', 0), ('Verspringen', '4.83 m', '708', 0), ('Hinkstapspringen', '11.02 m', '895', 0)]",False,19,0,0,0,19,18,0,8,10
20 km snelwandelen,Pellis Davide,5054388,32,Italia,Man,45290,Snelwandelaars,20,11,15,171,65,"[('10 km snelwandelen', '53:45.74', '978', 0), ('20 km snelwandelen', '1h:38:12.32', '1126', 0), ('50 km snelwandelen', '4h:11:40.03', '1071', 0)]",False,19,4,19,1,0,0,0,18,14
Onbekend,Pelos Deborah,5607307,16,Italia,Vrouw,680,Werpers,20,1,11,182,82,"[('Kogelstoten', '6.77 m', '0', 0), ('Discuswerpen', '25.52 m', '23', 0), ('Kogelslingeren', '23.04 m', '10', 0), ('Speerwerpen', '21.82 m', '54', 0)]",False,15,8,2,1,7,0,4,6,5
Onbekend,Pelosi Gianluigi,5627129,18,Italia,Man,450,Springers,18,1,14,171,74,"[('Hoogspringen', '0.66 m', '0', 0), ('Polsstokhoogspringen', '1.95 m', '0', 0), ('Verspringen', '2.85 m', '38', 0), ('Hinkstapspringen', '5.50 m', '2', 0)]",False,12,6,2,2,3,5,1,6,8
1.500 meter,Pena Ekain,5537239,18,España,Man,440,Middenafstandslopers,20,3,20,183,92,"[('800 meter', '2:28.68', '607', 0), ('1.500 meter', '4:57.86', '578', 0), ('3.000 meter steeplechase', '14:33.12', '631', 0)]",False,10,3,5,1,1,2,2,8,5
Onbekend,Peña Fermín,5616555,19,Perú,Man,1520,Langeafstandslopers,17,1,19,181,86,"[('5.000 meter', '17:22.97', '594', 0), ('10.000 meter', '40:41.88', '553', 0), ('Marathon', '2h:47:06.21', '591', 0)]",False,9,3,10,5,4,2,2,5,9
Onbekend,Pentinel Elio,5639721,18,España,Man,430,Langeafstandslopers,18,1,12,193,97,[],False,10,4,3,2,7,8,1,6,5
Onbekend,Pentinel Juan,5664782,18,España,Man,220,Zonder specialiteit,16,1,14,177,75,[],False,12,1,7,1,2,3,1,0,0
Onbekend,Peralta Amalia,5641579,18,España,Vrouw,960,Snelwandelaars,15,1,14,175,71,"[('10 km snelwandelen', '1h:09:34.52', '564', 0), ('20 km snelwandelen', '2h:21:16.54', '515', 0), ('50 km snelwandelen', '5h:52:37.14', '437', 0)]",False,14,5,0,3,9,2,3,7,8
400 meter horden,Peralta Diego,5297052,27,Portugal,Man,2740,Sprinters,16,5,11,180,79,"[('100 meter', '13.33 s', '713', 0), ('200 meter', '26.57 s', '758', 0), ('400 meter', '58.83 s', '809', 0), ('110 meter horden', '20.50 s', '711', 0), ('400 meter horden', '1:07.91', '844', 0)]",False,9,7,2,11,1,2,3,8,10
Onbekend,Perdikeas Loukas,5630084,18,Hellas,Man,490,Sprinters,14,1,15,181,83,"[('100 meter', '14.23 s', '540', 0), ('200 meter', '28.47 s', '579', 0), ('400 meter', '1:03.32', '622', 0), ('110 meter horden', '21.22 s', '621', 0), ('400 meter horden', '1:13.06', '661', 0)]",False,10,5,1,3,1,7,3,6,7
Onbekend,Pereira Mariña,5664443,17,España,Vrouw,320,Zonder specialiteit,12,1,14,166,63,[],False,9,3,8,3,5,2,5,0,0
Onbekend,Perejil Merche,5643448,15,España,Vrouw,650,Sprinters,16,1,14,155,56,"[('100 meter', '15.37 s', '557', 0), ('200 meter', '30.71 s', '514', 0), ('400 meter', '1:09.35', '597', 0), ('100 meter horden', '21.81 s', '582', 0), ('400 meter horden', '1:19.36', '667', 0)]",False,7,8,6,3,4,2,0,7,7
Onbekend,Pérez Anabel,5639771,18,España,Vrouw,1120,Langeafstandslopers,17,1,19,171,64,"[('5.000 meter', '20:22.46', '600', 0), ('10.000 meter', '44:32.38', '586', 0), ('Marathon', '3h:06:40.72', '632', 0)]",False,12,1,10,5,4,6,1,4,6
Onbekend,Perić Boris,5665667,19,Srbija,Man,950,Zonder specialiteit,13,1,14,173,75,[],False,16,4,0,4,4,3,10,0,0
Onbekend,Perilli Remigio,5664482,18,Italia,Man,660,Zonder specialiteit,13,1,14,170,68,[],False,14,2,9,2,2,6,3,0,0
Onbekend,Peris Ainhoa,5641139,18,España,Vrouw,920,Springers,15,1,17,178,69,"[('Hoogspringen', '0.75 m', '69', 0), ('Polsstokhoogspringen', '1.79 m', '102', 0), ('Verspringen', '2.79 m', '165', 0), ('Hinkstapspringen', '5.13 m', '108', 0)]",False,6,1,1,2,2,10,1,6,7
Onbekend,Perla Ivette,5666616,24,El Salvador,Vrouw,260,Zonder specialiteit,15,1,15,166,65,[],False,9,8,1,3,1,2,3,0,0
Onbekend,Perretti Gualtiero,5556650,18,Italia,Man,3000,Springers,20,2,15,187,99,"[('Hoogspringen', '1.00 m', '212', 0), ('Polsstokhoogspringen', '2.50 m', '144', 0), ('Verspringen', '3.68 m', '218', 0), ('Hinkstapspringen', '6.87 m', '146', 0)]",False,7,0,1,3,3,13,3,5,7
Onbekend,Persia Viola,5617029,18,Italia,Vrouw,1220,Meerkampers,20,1,15,171,69,"[('Vijfkamp Vrouwen - 100 meter horden', '21.71 s', '548', 1), ('Vijfkamp Vrouwen - Hoogspringen', '0.69 m', '451', 1), ('Vijfkamp Vrouwen - Kogelstoten', '4.83 m', '284', 1), ('Vijfkamp Vrouwen - Verspringen', '2.49 m', '478', 1), ('Vijfkamp Vrouwen - 800 meter', '2:49.94', '483', 1), ('Zevenkamp - 100 meter horden', '21.77 s', '539', 1), ('Zevenkamp - Hoogspringen', '0.69 m', '451', 1), ('Zevenkamp - Kogelstoten', '4.92 m', '289', 1), ('Zevenkamp - 200 meter', '31.00 s', '355', 1), ('Zevenkamp - Verspringen', '2.56 m', '492', 1), ('Zevenkamp - Speerwerpen', '18.80 m', '396', 1), ('Zevenkamp - 800 meter', '2:50.31', '476', 1), ('Vijfkamp Vrouwen', '2244 p', '449', 1), ('Zevenkamp', '2998 p', '428', 1)]",False,9,2,1,3,2,10,9,5,6
Onbekend,Peruta Ariele,5237782,30,Italia,Man,1340,Snelwandelaars,17,2,11,170,67,"[('10 km snelwandelen', '1h:02:21.68', '612', 0), ('20 km snelwandelen', '1h:57:08.64', '712', 0), ('50 km snelwandelen', '5h:06:29.33', '592', 0)]",False,13,1,10,1,3,4,2,8,4
Onbekend,Perz Vienna,5666446,24,Österreich,Vrouw,1000,Zonder specialiteit,13,1,15,161,62,[],False,10,1,8,10,2,5,2,0,0
Onbekend,Pesarin Camilla,5618845,19,Italia,Vrouw,1490,Middenafstandslopers,17,2,17,162,59,"[('800 meter', '2:47.60', '514', 0), ('1.500 meter', '5:25.76', '588', 0), ('3.000 meter steeplechase', '17:38.73', '598', 0)]",False,20,1,5,4,1,3,1,9,5
Kogelslingeren,Pestelli Leopoldo,5220509,29,Italia,Man,6930,Werpers,20,8,19,178,75,"[('Kogelstoten', '12.77 m', '391', 0), ('Discuswerpen', '45.83 m', '484', 0), ('Kogelslingeren', '45.69 m', '426', 0), ('Speerwerpen', '47.88 m', '478', 0)]",False,18,10,0,1,3,0,12,12,10
Onbekend,Peszko Włodzimierz,5647968,18,Polska,Man,1430,Werpers,15,1,15,168,75,"[('Kogelstoten', '6.38 m', '0', 0), ('Discuswerpen', '25.97 m', '24', 0), ('Kogelslingeren', '25.83 m', '0', 0), ('Speerwerpen', '28.78 m', '57', 0)]",False,20,4,3,3,5,1,9,5,6
Onbekend,Peter Thibault,5661782,18,België,Man,1040,Sprinters,13,1,14,171,74,"[('100 meter', '13.75 s', '632', 0), ('200 meter', '27.77 s', '645', 0), ('400 meter', '1:01.20', '710', 0), ('110 meter horden', '20.82 s', '671', 0), ('400 meter horden', '1:10.93', '737', 0)]",False,11,2,2,10,2,1,1,4,8
Onbekend,Peterson Natari,5574005,18,Jamaica,Man,680,Werpers,20,2,15,181,87,"[('Kogelstoten', '8.46 m', '64', 0), ('Discuswerpen', '29.31 m', '101', 0), ('Kogelslingeren', '29.05 m', '61', 0), ('Speerwerpen', '30.72 m', '100', 0)]",False,8,8,8,1,3,0,7,5,5
Onbekend,Pētersons Raivis,5643963,18,Latvija,Man,530,Langeafstandslopers,20,1,14,190,87,"[('5.000 meter', '19:12.89', '312', 0), ('10.000 meter', '44:40.73', '288', 0), ('Marathon', '3h:03:00.78', '336', 0)]",False,17,4,2,1,1,4,3,5,4
