Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2,Discipline,Resultaat,Punten Resultaat,Week
Onbekend,Castromán Roberto,5664153,16,Argentina,Man,1070,Werpers,13,1,15,166,65,False,18,4,0,1,8,2,5,7,5,Discuswerpen,22.16 m,0,10
Onbekend,Castromán Roberto,5664153,16,Argentina,Man,1070,Werpers,13,1,15,166,65,False,18,4,0,1,8,2,5,7,5,Kogelslingeren,22.37 m,0,10
Onbekend,Castromán Roberto,5664153,16,Argentina,Man,1070,Werpers,13,1,15,166,65,False,18,4,0,1,8,2,5,7,5,Speerwerpen,23.95 m,0,10
Onbekend,Cavalli Mathias,5539686,17,Italia,Man,540,Langeafstandslopers,20,3,17,186,97,False,16,3,2,5,3,5,2,6,6,5.000 meter,18:37.55,402,10
Onbekend,Cavalli Mathias,5539686,17,Italia,Man,540,Langeafstandslopers,20,3,17,186,97,False,16,3,2,5,3,5,2,6,6,10.000 meter,43:20.52,377,10
Onbekend,Cavalli Mathias,5539686,17,Italia,Man,540,Langeafstandslopers,20,3,17,186,97,False,16,3,2,5,3,5,2,6,6,Marathon,2h:58:13.54,413,10
Onbekend,Ceauşescu Liliana,5664850,17,România,Vrouw,510,Werpers,16,1,15,173,67,False,13,8,3,2,2,3,6,5,6,Kogelstoten,7.03 m,0,10
Onbekend,Ceauşescu Liliana,5664850,17,România,Vrouw,510,Werpers,16,1,15,173,67,False,13,8,3,2,2,3,6,5,6,Discuswerpen,26.14 m,38,10
Onbekend,Ceauşescu Liliana,5664850,17,România,Vrouw,510,Werpers,16,1,15,173,67,False,13,8,3,2,2,3,6,5,6,Kogelslingeren,22.38 m,0,10
Onbekend,Ceauşescu Liliana,5664850,17,România,Vrouw,510,Werpers,16,1,15,173,67,False,13,8,3,2,2,3,6,5,6,Speerwerpen,21.57 m,47,10
Onbekend,Ceballos Marcial,5627857,17,España,Man,1500,Snelwandelaars,19,1,15,186,87,False,12,2,11,1,1,0,2,4,5,10 km snelwandelen,1h:03:15.51,574,10
Onbekend,Ceballos Marcial,5627857,17,España,Man,1500,Snelwandelaars,19,1,15,186,87,False,12,2,11,1,1,0,2,4,5,20 km snelwandelen,2h:01:42.46,613,10
Onbekend,Ceballos Marcial,5627857,17,España,Man,1500,Snelwandelaars,19,1,15,186,87,False,12,2,11,1,1,0,2,4,5,50 km snelwandelen,5h:13:02.21,535,10
Onbekend,Čebinac Tea,5661974,17,Srbija,Vrouw,1640,Werpers,12,1,15,160,53,False,20,4,2,1,9,2,7,5,4,Kogelstoten,5.11 m,0,10
Onbekend,Čebinac Tea,5661974,17,Srbija,Vrouw,1640,Werpers,12,1,15,160,53,False,20,4,2,1,9,2,7,5,4,Discuswerpen,21.99 m,0,10
Onbekend,Čebinac Tea,5661974,17,Srbija,Vrouw,1640,Werpers,12,1,15,160,53,False,20,4,2,1,9,2,7,5,4,Kogelslingeren,20.20 m,0,10
Onbekend,Čebinac Tea,5661974,17,Srbija,Vrouw,1640,Werpers,12,1,15,160,53,False,20,4,2,1,9,2,7,5,4,Speerwerpen,18.41 m,0,10
Onbekend,Cebrat Sylwia,5643059,17,Polska,Vrouw,1270,Werpers,20,1,13,171,69,False,9,3,0,3,7,2,10,8,7,Kogelstoten,6.12 m,0,10
Onbekend,Cebrat Sylwia,5643059,17,Polska,Vrouw,1270,Werpers,20,1,13,171,69,False,9,3,0,3,7,2,10,8,7,Discuswerpen,25.78 m,29,10
Onbekend,Cebrat Sylwia,5643059,17,Polska,Vrouw,1270,Werpers,20,1,13,171,69,False,9,3,0,3,7,2,10,8,7,Kogelslingeren,23.24 m,15,10
Onbekend,Cebrat Sylwia,5643059,17,Polska,Vrouw,1270,Werpers,20,1,13,171,69,False,9,3,0,3,7,2,10,8,7,Speerwerpen,24.05 m,119,10
Onbekend,Cecchini Giampiero,5537040,17,Italia,Man,1340,Sprinters,20,3,19,190,101,False,14,9,0,9,2,2,2,4,7,100 meter,13.63 s,656,10
Onbekend,Cecchini Giampiero,5537040,17,Italia,Man,1340,Sprinters,20,3,19,190,101,False,14,9,0,9,2,2,2,4,7,200 meter,27.00 s,717,10
Onbekend,Cecchini Giampiero,5537040,17,Italia,Man,1340,Sprinters,20,3,19,190,101,False,14,9,0,9,2,2,2,4,7,400 meter,1:00.50,739,10
Onbekend,Cecchini Giampiero,5537040,17,Italia,Man,1340,Sprinters,20,3,19,190,101,False,14,9,0,9,2,2,2,4,7,110 meter horden,20.84 s,668,10
Onbekend,Cecchini Giampiero,5537040,17,Italia,Man,1340,Sprinters,20,3,19,190,101,False,14,9,0,9,2,2,2,4,7,400 meter horden,1:11.40,720,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Vijfkamp Vrouwen - 100 meter horden,21.29 s,605,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Vijfkamp Vrouwen - Hoogspringen,0.59 m,386,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Vijfkamp Vrouwen - Kogelstoten,5.06 m,297,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Vijfkamp Vrouwen - Verspringen,2.38 m,457,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Vijfkamp Vrouwen - 800 meter,2:44.31,583,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - 100 meter horden,21.12 s,628,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - Hoogspringen,0.60 m,393,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - Kogelstoten,4.97 m,292,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - 200 meter,29.64 s,493,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - Verspringen,2.39 m,459,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - Speerwerpen,19.20 m,405,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp - 800 meter,2:43.80,592,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Vijfkamp Vrouwen,2328 p,466,10
Onbekend,Cerar Vera Marija,5467962,20,Slovenija,Vrouw,1220,Meerkampers,20,2,11,183,82,False,19,4,2,8,4,4,4,7,6,Zevenkamp,3262 p,466,10
Onbekend,Ceriani Carolina,5608925,17,Italia,Vrouw,1430,Langeafstandslopers,20,1,14,183,82,False,19,1,9,3,1,8,0,6,6,5.000 meter,21:10.41,495,10
Onbekend,Ceriani Carolina,5608925,17,Italia,Vrouw,1430,Langeafstandslopers,20,1,14,183,82,False,19,1,9,3,1,8,0,6,6,10.000 meter,45:26.45,532,10
Onbekend,Ceriani Carolina,5608925,17,Italia,Vrouw,1430,Langeafstandslopers,20,1,14,183,82,False,19,1,9,3,1,8,0,6,6,Marathon,3h:14:01.41,528,10
800 meter,Cerizzi Alfio,4816816,37,Italia,Man,18470,Middenafstandslopers,12,13,17,183,77,False,13,0,15,17,0,0,0,8,7,800 meter,2:06.01,1013,10
800 meter,Cerizzi Alfio,4816816,37,Italia,Man,18470,Middenafstandslopers,12,13,17,183,77,False,13,0,15,17,0,0,0,8,7,1.500 meter,4:14.73,968,10
800 meter,Cerizzi Alfio,4816816,37,Italia,Man,18470,Middenafstandslopers,12,13,17,183,77,False,13,0,15,17,0,0,0,8,7,3.000 meter steeplechase,12:44.22,960,10
Onbekend,Cervetto Leopoldo,5234851,26,Italia,Man,3130,Werpers,20,3,17,192,95,False,15,11,0,4,3,2,10,8,8,Kogelstoten,12.76 m,390,10
Onbekend,Cervetto Leopoldo,5234851,26,Italia,Man,3130,Werpers,20,3,17,192,95,False,15,11,0,4,3,2,10,8,8,Discuswerpen,41.58 m,386,10
Onbekend,Cervetto Leopoldo,5234851,26,Italia,Man,3130,Werpers,20,3,17,192,95,False,15,11,0,4,3,2,10,8,8,Kogelslingeren,41.29 m,329,10
Onbekend,Cervetto Leopoldo,5234851,26,Italia,Man,3130,Werpers,20,3,17,192,95,False,15,11,0,4,3,2,10,8,8,Speerwerpen,44.83 m,411,10
Onbekend,Cesar Susie,5664744,14,Italia,Vrouw,670,Sprinters,13,1,14,148,49,False,17,1,2,5,0,1,2,5,7,100 meter,15.84 s,474,10
Onbekend,Cesar Susie,5664744,14,Italia,Vrouw,670,Sprinters,13,1,14,148,49,False,17,1,2,5,0,1,2,5,7,200 meter,31.66 s,429,10
Onbekend,Cesar Susie,5664744,14,Italia,Vrouw,670,Sprinters,13,1,14,148,49,False,17,1,2,5,0,1,2,5,7,400 meter,1:12.23,486,10
Onbekend,Cesar Susie,5664744,14,Italia,Vrouw,670,Sprinters,13,1,14,148,49,False,17,1,2,5,0,1,2,5,7,100 meter horden,22.56 s,490,10
Onbekend,Cesar Susie,5664744,14,Italia,Vrouw,670,Sprinters,13,1,14,148,49,False,17,1,2,5,0,1,2,5,7,400 meter horden,1:22.66,559,10
Onbekend,Cetuvel Firmino,5539958,17,Portugal,Man,940,Langeafstandslopers,20,3,15,178,88,False,9,3,0,2,10,0,1,6,6,5.000 meter,18:48.78,373,10
Onbekend,Cetuvel Firmino,5539958,17,Portugal,Man,940,Langeafstandslopers,20,3,15,178,88,False,9,3,0,2,10,0,1,6,6,10.000 meter,44:13.01,319,10
Onbekend,Cetuvel Firmino,5539958,17,Portugal,Man,940,Langeafstandslopers,20,3,15,178,88,False,9,3,0,2,10,0,1,6,6,Marathon,3h:00:52.31,370,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Vijfkamp Mannen - Verspringen,5.48 m,857,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Vijfkamp Mannen - Speerwerpen,44.34 m,712,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Vijfkamp Mannen - 200 meter,24.94 s,869,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Vijfkamp Mannen - Discuswerpen,38.28 m,645,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Vijfkamp Mannen - 1500 meter,4:38.09,699,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - 100 meter,12.81 s,766,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - Verspringen,5.43 m,849,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - Kogelstoten,10.70 m,606,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - Hoogspringen,1.31 m,779,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - 400 meter,57.06 s,829,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - 110 meter horden,19.08 s,809,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - Discuswerpen,38.08 m,642,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - Polsstokhoogspringen,3.52 m,742,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - Speerwerpen,43.65 m,701,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp - 1500 meter,4:44.36,636,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Vijfkamp Mannen,3782 p,756,10
Vijfkamp Mannen,Cevallos Bryan,4948209,34,Ecuador,Man,6690,Meerkampers,20,13,17,183,80,False,17,10,0,8,8,8,3,11,10,Tienkamp,7359 p,736,10
Onbekend,Chajes Analiese,5631083,17,Österreich,Vrouw,1280,Langeafstandslopers,16,1,16,174,71,False,17,2,8,9,1,2,3,7,4,5.000 meter,20:17.48,611,10
Onbekend,Chajes Analiese,5631083,17,Österreich,Vrouw,1280,Langeafstandslopers,16,1,16,174,71,False,17,2,8,9,1,2,3,7,4,10.000 meter,44:15.76,603,10
Onbekend,Chajes Analiese,5631083,17,Österreich,Vrouw,1280,Langeafstandslopers,16,1,16,174,71,False,17,2,8,9,1,2,3,7,4,Marathon,3h:08:09.26,611,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Vijfkamp Vrouwen - 100 meter horden,19.92 s,791,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Vijfkamp Vrouwen - Hoogspringen,0.90 m,589,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Vijfkamp Vrouwen - Kogelstoten,8.61 m,506,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Vijfkamp Vrouwen - Verspringen,3.68 m,707,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Vijfkamp Vrouwen - 800 meter,2:37.86,697,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - 100 meter horden,19.43 s,858,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - Hoogspringen,0.94 m,615,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - Kogelstoten,9.18 m,540,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - 200 meter,27.33 s,728,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - Verspringen,3.84 m,738,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - Speerwerpen,30.04 m,633,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp - 800 meter,2:32.91,785,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Vijfkamp Vrouwen,3290 p,658,10
Zevenkamp,Chan Cempaka,4978571,34,Malaysia,Vrouw,5900,Meerkampers,17,13,16,175,60,False,19,9,0,9,5,7,4,10,11,Zevenkamp,4897 p,700,10
Speerwerpen,Charlot Corentin,5345462,24,France,Man,10760,Werpers,20,6,18,181,75,False,11,11,6,1,2,2,16,7,9,Kogelstoten,13.47 m,444,10
Speerwerpen,Charlot Corentin,5345462,24,France,Man,10760,Werpers,20,6,18,181,75,False,11,11,6,1,2,2,16,7,9,Discuswerpen,46.65 m,503,10
Speerwerpen,Charlot Corentin,5345462,24,France,Man,10760,Werpers,20,6,18,181,75,False,11,11,6,1,2,2,16,7,9,Kogelslingeren,47.06 m,456,10
Speerwerpen,Charlot Corentin,5345462,24,France,Man,10760,Werpers,20,6,18,181,75,False,11,11,6,1,2,2,16,7,9,Speerwerpen,52.17 m,573,10
Verspringen,Checchi Rosanna,4699143,40,Italia,Vrouw,10200,Springers,20,16,16,185,51,False,18,0,0,1,5,13,0,7,7,Hoogspringen,1.04 m,320,10
Verspringen,Checchi Rosanna,4699143,40,Italia,Vrouw,10200,Springers,20,16,16,185,51,False,18,0,0,1,5,13,0,7,7,Polsstokhoogspringen,2.34 m,310,10
Verspringen,Checchi Rosanna,4699143,40,Italia,Vrouw,10200,Springers,20,16,16,185,51,False,18,0,0,1,5,13,0,7,7,Verspringen,3.42 m,333,10
Verspringen,Checchi Rosanna,4699143,40,Italia,Vrouw,10200,Springers,20,16,16,185,51,False,18,0,0,1,5,13,0,7,7,Hinkstapspringen,6.56 m,299,10
Onbekend,Chermoshanskaya Arina,5655327,17,Belarus,Vrouw,1130,Sprinters,12,1,15,158,54,False,8,3,1,9,6,1,3,8,8,100 meter,14.86 s,647,10
Onbekend,Chermoshanskaya Arina,5655327,17,Belarus,Vrouw,1130,Sprinters,12,1,15,158,54,False,8,3,1,9,6,1,3,8,8,200 meter,29.47 s,625,10
Onbekend,Chermoshanskaya Arina,5655327,17,Belarus,Vrouw,1130,Sprinters,12,1,15,158,54,False,8,3,1,9,6,1,3,8,8,400 meter,1:08.48,631,10
Onbekend,Chermoshanskaya Arina,5655327,17,Belarus,Vrouw,1130,Sprinters,12,1,15,158,54,False,8,3,1,9,6,1,3,8,8,100 meter horden,21.00 s,682,10
Onbekend,Chermoshanskaya Arina,5655327,17,Belarus,Vrouw,1130,Sprinters,12,1,15,158,54,False,8,3,1,9,6,1,3,8,8,400 meter horden,1:17.43,730,10
Onbekend,Chiappucci Federico,5536425,17,Italia,Man,4200,Snelwandelaars,20,2,13,181,98,False,16,3,13,3,2,5,3,7,8,10 km snelwandelen,1h:00:17.04,701,10
Onbekend,Chiappucci Federico,5536425,17,Italia,Man,4200,Snelwandelaars,20,2,13,181,98,False,16,3,13,3,2,5,3,7,8,20 km snelwandelen,1h:56:26.60,727,10
Onbekend,Chiappucci Federico,5536425,17,Italia,Man,4200,Snelwandelaars,20,2,13,181,98,False,16,3,13,3,2,5,3,7,8,50 km snelwandelen,4h:57:06.59,674,10
Onbekend,Chiarcosso Beatrice,5612326,17,Italia,Vrouw,2460,Werpers,13,1,14,177,75,False,11,10,1,3,3,10,4,9,7,Kogelstoten,8.69 m,117,10
Onbekend,Chiarcosso Beatrice,5612326,17,Italia,Vrouw,2460,Werpers,13,1,14,177,75,False,11,10,1,3,3,10,4,9,7,Discuswerpen,31.31 m,159,10
Onbekend,Chiarcosso Beatrice,5612326,17,Italia,Vrouw,2460,Werpers,13,1,14,177,75,False,11,10,1,3,3,10,4,9,7,Kogelslingeren,25.78 m,80,10
Onbekend,Chiarcosso Beatrice,5612326,17,Italia,Vrouw,2460,Werpers,13,1,14,177,75,False,11,10,1,3,3,10,4,9,7,Speerwerpen,25.20 m,152,10
10 km snelwandelen,Chiodi Marilena,5184530,39,Italia,Vrouw,330,Snelwandelaars,11,8,14,167,92,False,9,0,4,0,3,0,0,6,4,10 km snelwandelen,1h:09:08.10,581,10
10 km snelwandelen,Chiodi Marilena,5184530,39,Italia,Vrouw,330,Snelwandelaars,11,8,14,167,92,False,9,0,4,0,3,0,0,6,4,20 km snelwandelen,2h:23:33.96,470,10
10 km snelwandelen,Chiodi Marilena,5184530,39,Italia,Vrouw,330,Snelwandelaars,11,8,14,167,92,False,9,0,4,0,3,0,0,6,4,50 km snelwandelen,5h:56:08.68,408,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Vijfkamp Mannen - Verspringen,3.27 m,511,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Vijfkamp Mannen - Speerwerpen,34.26 m,550,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Vijfkamp Mannen - 200 meter,27.11 s,640,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Vijfkamp Mannen - Discuswerpen,28.06 m,473,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Vijfkamp Mannen - 1500 meter,4:48.46,595,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - 100 meter,13.52 s,614,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - Verspringen,3.33 m,520,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - Kogelstoten,7.03 m,398,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - Hoogspringen,0.65 m,386,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - 400 meter,59.43 s,718,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - 110 meter horden,20.37 s,627,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - Discuswerpen,27.66 m,466,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - Polsstokhoogspringen,1.89 m,398,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - Speerwerpen,34.14 m,548,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp - 1500 meter,4:50.05,579,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Vijfkamp Mannen,2769 p,554,10
Onbekend,Choi Scotty,5602409,17,New Zealand,Man,1790,Meerkampers,20,2,16,177,84,False,8,3,2,10,2,2,9,8,8,Tienkamp,5254 p,525,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Vijfkamp Mannen - Verspringen,2.44 m,381,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Vijfkamp Mannen - Speerwerpen,23.01 m,369,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Vijfkamp Mannen - 200 meter,29.01 s,439,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Vijfkamp Mannen - Discuswerpen,21.03 m,354,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Vijfkamp Mannen - 1500 meter,5:02.23,456,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - 100 meter,14.33 s,441,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - Verspringen,2.44 m,381,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - Kogelstoten,5.24 m,296,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - Hoogspringen,0.58 m,345,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - 400 meter,1:03.74,516,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - 110 meter horden,21.46 s,473,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - Discuswerpen,21.00 m,354,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - Polsstokhoogspringen,1.77 m,373,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - Speerwerpen,23.32 m,374,10
Onbekend,Churruca Adán,5662329,17,España,Man,470,Meerkampers,16,1,15,168,71,False,6,4,2,0,5,3,5,7,7,Tienkamp - 1500 meter,5:04.34,435,10
